HIGHDEG,ICLEVEL,SAT_AVG_ALL,ADM_RATE_ALL,TUITFTE,CONTROL,GRAD_DEBT_MDN,COMP_ORIG_YR4_RT,PCTFLOAN,MD_EARN_WNE_P8,CDR3,DEP_INC_AVG,UG25ABV,UGDS,PAR_ED_PCT_PS,RPY_3YR_RT,ATDCOST
1.0,3.0,1131.000769851128,0.6499817547503004,4507.0,3.0,3458.4897610917105,0.6158517422528162,0.1791,28361.073973217368,0.04556335880890293,32653.967608971085,0.6735,49.0,0.4360174587213839,0.3681726075363423,29843.0
3.0,1.0,1066.147401973471,0.6453013090329289,16848.0,2.0,14882.25400509929,0.3606411642350913,0.0,38685.45726780183,0.031050562555398058,42950.169586272445,0.39728534018173556,169.0,0.5734152650091198,0.4481518870366671,22682.0
2.0,1.0,1134.6587513440343,0.6943079052507048,20481.0,3.0,9500.0,0.628726287263,0.8057,39934.0,0.016,33886.792169,0.8383,167.0,0.4482758621,0.4149068323,45273.0
2.0,2.0,1078.8728430468273,0.9905433607286132,25411.0,3.0,9881.0,0.643540669856,0.9231,29037.0,0.0,41770.417323,0.6308,65.0,0.3904494382,0.3986928105,19724.0
1.0,2.0,930.4539825631425,0.7438102848943546,12570.0,3.0,29773.0,0.5,0.3514,37688.0,0.061,37431.364865,0.4722,180.0,0.4464285714,0.2062256809,28297.0
4.0,1.0,1010.2392551420877,0.48717948717948,6992.0,3.0,16817.973730546313,0.3664064356758885,0.2692,29358.08271537078,0.009,36503.36807780096,0.1064,47.0,0.6555577718891125,0.4254645391493854,21430.0
2.0,2.0,1099.801482908054,0.9237746122863719,8782.0,3.0,9500.0,0.742960944596,0.6484,31981.0,0.056,37728.959664,0.4245,603.0,0.3637264618,0.3538083538,29311.0
2.0,2.0,1064.6011447891638,0.9065454589206028,15028.0,3.0,14302.0,0.456310679612,0.8651,30127.0,0.036,44951.974257,0.501,497.0,0.4625098658,0.2423907028,25238.0
2.0,2.0,1134.909497847074,0.915774846342088,7421.0,3.0,7917.0,0.783582089552,0.6993,26449.0,0.0,57997.610169,0.8171,82.0,0.5384615385,0.5311004785,18547.0
1.0,3.0,1090.0451930875597,0.8097774663267918,6084.0,3.0,5500.0,0.651162790698,0.1126,24711.385683708562,0.025,34781.55,0.4046,131.0,0.4042553191,0.3758310439894349,18982.233169295287
4.0,1.0,1154.0,0.01424082103504,6124.0,2.0,15037.02586724823,0.3571864787648582,0.005908260885704397,52269.34330423114,0.03140758606722192,44617.53902014889,0.451796490383649,0.0,0.6795505830806545,0.5357051979703737,40075.917853638195
2.0,2.0,1154.0,0.01424082103504,6445.0,2.0,9275.958788251242,0.411551561651168,0.0,46247.00010196546,0.0402963685823486,35014.356528860284,0.4605,58.0,0.619385669768659,0.46622079615124723,33116.174461210685
1.0,3.0,1068.0661164262033,0.7098644442059021,0.0,2.0,386.8473773059377,0.4388894145704558,0.0,23499.17105495951,0.05285124890589313,18337.51916641777,0.6531,49.0,0.39556580356359855,0.3019114752564192,8903.0
2.0,2.0,1040.6456139785419,0.79584077794394,8621.0,3.0,14200.967277236537,0.541716153266995,0.7059,34701.62057999983,0.03039414915770676,34925.8726330472,1.0,1.0,0.40569146873822004,0.3254514933996895,21850.0
1.0,2.0,1066.9580310701067,0.6662876775264996,10490.0,3.0,7710.695934344483,0.4677127497445235,0.0,27510.138567407674,0.04168546615130612,29019.542693782918,0.5217,46.0,0.4808412763991917,0.34099734073982846,22469.0
1.0,2.0,1081.2921335165813,0.7407982846221686,8035.0,1.0,11215.89030651329,0.359651027985026,0.1355,36273.81601065271,0.038755806625181785,43073.630992843304,0.2551,243.0,0.5447450311289739,0.43326515873134525,15808.49848150993
3.0,1.0,1099.6835017171359,0.75,7961.0,2.0,14218.908388132957,0.3775339541453211,0.0,37699.11913642232,0.03127518701102849,49350.114433989394,0.3226,61.0,0.5805248467258972,0.4814449057831287,28586.0
1.0,3.0,1083.7443230516174,0.7896970541839075,10475.0,3.0,3690.0690560993535,0.6074390711815336,0.2613,22044.68474542904,0.04734817406574642,31307.17167398223,0.48,50.0,0.45041345708287545,0.3416190309564121,15837.0
3.0,1.0,1048.698040750406,0.7172951323924257,2855.0,2.0,13584.38016457788,0.2947820702566962,0.0,31363.30941548357,0.038427846635699425,39540.48947009479,0.2,50.0,0.5885887441096971,0.426418083370283,19950.0
1.0,3.0,1071.223614732609,1.0644020765975115,1037.0,3.0,11715.053786069147,0.6758150266772531,1.0,20363.034728999206,0.043150586544502316,51361.35120947243,0.16,25.0,0.5196618118910735,0.3881500013576771,18504.0
1.0,3.0,1110.5848978556755,0.7617039690529235,11259.0,3.0,6857.159831259356,0.6647060609433277,0.4684,29116.19277836317,0.04082734269712439,38997.76249067986,0.6415,53.0,0.4448882174943736,0.37375564731554456,25323.0
1.0,3.0,1157.8581938655775,0.6875321030324684,8476.0,2.0,8161.363061312411,0.6219204615618588,0.4,37282.32832778127,0.03928373707633669,48631.17935613115,0.5294,17.0,0.49116920654291313,0.4547351907782464,32850.0
1.0,3.0,1070.812424886887,0.8468016605046194,7082.0,3.0,6551.711728048518,0.6219512564584966,0.5547,24429.63515647703,0.04346838242489389,33075.92014061284,0.6535,127.0,0.41900954970925075,0.32545221575210803,16600.0
1.0,3.0,1167.077285625476,0.7091069886961041,10600.0,3.0,12188.990880099504,0.7640458687852247,0.8,40799.79203742728,0.03067059979984469,54265.59276062777,0.8333,6.0,0.4547685419405793,0.4445354900384756,44024.0
2.0,2.0,1087.7410468741778,0.7092111620678789,6956.0,2.0,9071.777815595626,0.4362853996219165,0.1034,32043.68353497905,0.04033788890514839,39054.669313584396,0.381,21.0,0.52547020604914,0.41756582876976056,20014.162852247522
1.0,3.0,1125.7777720897848,0.7509506770420504,24141.0,3.0,4149.523332220866,0.6854693717928935,0.1194,24509.107768538626,0.04492810349474162,43362.832411221374,0.1724,29.0,0.5359679820428914,0.42612146364935577,20795.0
1.0,3.0,1075.2962644913625,0.6812198380615562,5982.0,3.0,735.0472595419415,0.5610156141884932,0.1389,25701.936321673726,0.04558338645911107,17392.48089586399,1.0,26.0,0.34449516473497055,0.2769198096514036,13511.995490684742
2.0,2.0,1067.9341347204738,0.764297155259662,6221.0,3.0,11038.017679073018,0.5192821285295057,0.3824,29326.551793734354,0.037731335989307814,37259.498681913305,0.5775,187.0,0.4844796098184091,0.368962361150773,23853.0
4.0,1.0,1111.431987586256,0.7356298653129423,10133.0,2.0,19859.938394890705,0.44391278330370687,0.4501766089992585,43097.769080855855,0.025114517647773546,59849.144894666155,0.3083106162382707,4769.5114298509,0.6182246802838968,0.5206360655881379,32570.49260399326
1.0,3.0,1058.403821529134,0.8815731813439629,9783.0,3.0,8003.590999975822,0.6385895475037648,0.6897,25668.054778843914,0.04075159362201403,33884.4474318891,0.7368,19.0,0.4036605767027629,0.31627334456586137,14589.0
1.0,3.0,1098.7556998356308,0.8002142435339594,9155.0,3.0,3885.8759963951743,0.6185922257351304,0.2453,21083.4538166371,0.048565080006476004,36079.07945325214,0.3,10.0,0.49031178167768286,0.37196300231580137,18745.0
1.0,3.0,1101.5536621839333,0.5757940808788617,29366.0,2.0,3100.8776744854113,0.5759806836226571,0.0,37705.88295773226,0.03821101437698271,26113.55487271829,1.0,6.0,0.3746285153924406,0.35064163444515684,13810.0
1.0,3.0,1067.319750736934,0.975147167474385,21956.0,3.0,12839.508158288838,0.7423515151313331,1.0,29575.173093872072,0.03301562609292403,49150.09690595645,0.5882,17.0,0.45564456642798234,0.3747250192582634,15965.0
1.0,3.0,1085.8064784261405,1.0359063276585925,15342.0,3.0,13056.310624441765,0.7438456196292456,1.0,25040.32319935737,0.03748932509419728,57351.498070942645,0.1739,23.0,0.5363915123745753,0.42283094044234215,19432.0
1.0,3.0,1080.519910643475,0.8646701958655905,5555.0,3.0,6490.618391946031,0.6258947641294299,0.5294,22666.77707803787,0.045299084558348114,36737.90622779413,0.4681,47.0,0.45637935515103695,0.3493085066556692,18114.0
1.0,3.0,1088.313992092428,0.7831025341993412,17457.0,3.0,4976.154900041438,0.6460548107906019,0.3214,25207.464898686783,0.04340682543700158,34509.19206370303,0.5405,37.0,0.4495116380639485,0.35484897750611705,16477.0
2.0,2.0,1154.0,0.01424082103504,0.0,2.0,7101.503071600731,0.3860829925803857,0.0,46578.37512779383,0.0396234680454567,28785.379415746662,0.6923,23.0,0.5662603586500755,0.432823513269168,28057.23331236429
3.0,1.0,1027.4535043823064,0.6645124146044927,5046.0,2.0,13005.897711499929,0.27424467968123833,0.0,34532.465989465636,0.035676099337267536,29962.78812695277,0.6,23.0,0.5055609932774614,0.37059462743090116,16608.0
1.0,3.0,1099.5135826199312,0.7604255566206168,5102.0,3.0,6476.862819860478,0.6328149531816283,0.5,28542.819674033846,0.0419578828568504,34264.47936337243,0.7692,39.0,0.41187194348880446,0.3439569862535279,24815.0
1.0,3.0,1106.277413990052,0.728785072188425,6237.0,3.0,1502.0405144899414,0.5846113610634665,0.049,20511.585431898595,0.051410341207879365,30588.773595734412,0.3511,94.0,0.47627609883406996,0.36000721015653403,19929.0
4.0,1.0,1229.171062633471,0.5296257235802106,50278.0,2.0,29774.603254438538,0.7296069906818674,0.6487039695357067,67382.06863273167,0.004015295029427726,95497.98356905353,0.2961160211649352,3338.207562608586,0.7292794640781235,0.7255427366074755,65570.57573286742
1.0,2.0,1162.2352742439282,0.9989279945201921,4132.0,3.0,10556.0,0.789156626506,0.5882,17875.0,0.034,81633.653409,0.6875,48.0,0.6195286195,0.4402515723,20460.0
1.0,3.0,1113.6092070848065,0.8328372432047855,3977.0,3.0,10500.0,0.616666666667,0.5833,30776.593684211955,0.052,54157.091743,0.6875,32.0,0.5025380711,0.4590163934,19688.0
1.0,3.0,1197.9453978808708,0.8002816788664937,10102.0,3.0,6650.0,0.78125,0.7624,32471.997993231795,0.017,66261.758333,0.5417,72.0,0.6318681319,0.5233582441355165,27225.0
1.0,2.0,1203.6200071630462,0.8150868551802595,5390.0,3.0,5828.0,0.696,0.3125,29670.0,0.015,69302.015,0.2717,92.0,0.6666666667,0.4947368421,24917.55831496806
1.0,3.0,1053.7499697236667,0.7565656808071399,1727.0,3.0,3945.0,0.43163522711331126,0.3061,11476.150842315801,0.13,25716.034483,0.5122,41.0,0.4786324786,0.1219512195,20409.0
1.0,3.0,1101.0628329504882,0.7652555653327493,18670.0,3.0,3835.5284686915693,0.646318522036909,0.1852,23646.155901007907,0.04564595438172781,36200.50021288646,0.3704,27.0,0.48389737952774975,0.37728216986755975,17337.0
1.0,3.0,1100.924913525427,0.900873802260749,8561.0,3.0,9917.0,0.195957820738,0.5314,25475.0,0.031,50613.130435,0.1983,116.0,0.4761904762,0.5638297872,21509.0
0.0,1.0,1098.34596203188,0.99377593360995,14165.0,3.0,9500.0,0.586859688196,0.9021,30974.0,0.026,35925.74188,0.63,227.0,0.4557692308,0.3,33089.0
0.0,1.0,1108.3777523588026,0.99377593360995,15958.0,3.0,9500.0,0.586859688196,0.9355,30974.0,0.026,35925.74188,0.7131,244.0,0.4557692308,0.3,38323.0
0.0,1.0,1098.8911091613247,0.99377593360995,15999.0,3.0,9500.0,0.586859688196,0.9202,30974.0,0.026,35925.74188,0.6899,503.0,0.4557692308,0.3,33089.0
0.0,1.0,1104.443387390366,0.99377593360995,8546.0,3.0,9500.0,0.586859688196,0.9529,30974.0,0.026,35925.74188,0.6172,418.0,0.4557692308,0.3,35566.0
1.0,3.0,1057.9561308623622,0.872750355669907,10966.0,3.0,10667.0,0.532075471698,0.6111,21823.0,0.048,41525.139151,0.3472,72.0,0.4986087924,0.2978723404,19779.0
1.0,3.0,1152.2480122692525,0.9559751405664586,11325.0,3.0,7307.0,0.535353535354,0.7353,24972.887710705152,0.018,62433.448718,0.3636,77.0,0.5176470588,0.3223684211,20368.0
4.0,1.0,1260.0,0.92264650518172,20004.0,1.0,25000.0,0.573754019293,0.4452,55660.0,0.014,94114.810846,0.1147,72229.0,0.7124347467,0.6791956399,34174.0
1.0,3.0,1154.2916710178292,0.8234506499340342,8440.0,3.0,9483.0,0.728744167501246,0.6125,29388.348436565997,0.035,61248.862069,0.359,39.0,0.5913043478,0.4833021492632241,27855.0
1.0,3.0,1112.5168605875765,0.8101140757697942,8661.0,3.0,7917.0,0.641221374046,0.6353,26999.0,0.04,47349.587786,0.3872,235.0,0.5726495726,0.3699115044,21239.0
1.0,3.0,1023.941231451168,0.7337069057086931,24705.0,3.0,13000.0,0.506134969325,0.8782,25368.0,0.044,23423.434783,0.6198,121.0,0.4256272401,0.2051093098,35095.0
3.0,1.0,1039.5270020949047,0.6918505225100893,393.0,2.0,12626.205586062082,0.27626407817283516,0.0,32805.010960757485,0.03707898531734949,33567.36596479945,0.4444,9.0,0.5374478193955168,0.39347706860947995,17648.723059205833
1.0,3.0,1069.9875299195694,0.8756038256730205,9267.0,3.0,10674.0,0.651816608997,0.6579,33341.0,0.041,35265.679931,0.2923,65.0,0.4094969441,0.3015602145,22063.0
1.0,3.0,1071.2661222329862,0.8907845383589844,9583.0,3.0,10674.0,0.651816608997,0.6987,33341.0,0.041,35265.679931,0.2353,85.0,0.4094969441,0.3015602145,22710.0
1.0,3.0,1085.07502820679,0.7852564999512623,13824.0,3.0,10674.0,0.651816608997,0.6364,33341.0,0.041,35265.679931,0.4857,35.0,0.4094969441,0.3015602145,30138.0
2.0,2.0,1079.7367672723685,0.8926258393152067,10411.0,3.0,10674.0,0.651816608997,0.8283,33341.0,0.041,35265.679931,0.5035,143.0,0.4094969441,0.3015602145,27021.0
2.0,2.0,1080.7109051548048,0.8852821487358598,13176.0,3.0,10674.0,0.651816608997,0.8049,33341.0,0.041,35265.679931,0.4758,124.0,0.4094969441,0.3015602145,27730.0
1.0,3.0,1024.211578090101,0.5041584075394452,2635.0,3.0,3531.917849450576,0.44977223182517734,0.0,23464.0,0.05345506312475171,11686.125,0.543,302.0,0.6222222222,0.3214420457569791,9661.0
1.0,3.0,1081.3569713853763,0.8348678817861193,8433.0,3.0,10674.0,0.651816608997,0.6441,33341.0,0.041,35265.679931,0.3284,67.0,0.4094969441,0.3015602145,27831.0
4.0,1.0,1226.0974407465742,0.5350035375180835,49230.0,2.0,29515.777279278365,0.7221488382511219,0.6435213397227239,66748.1180553157,0.0045660980012554725,94567.35751522979,0.2964343655574335,3375.5722768412816,0.726380338074478,0.7201935725464905,64709.0964174095
1.0,3.0,1090.1628528479766,0.8150659423984983,10393.0,3.0,4117.955128168338,0.6188975503492216,0.2778,20999.50076273745,0.0479835790610405,35223.3475824038,0.3333,18.0,0.48127401173226825,0.36263364873696996,16740.0
1.0,2.0,1036.7667227527984,0.7656746672238699,4335.0,3.0,6915.384820881591,0.42237059464127946,0.0279,20442.13947189395,0.046951690599004677,26025.60027158985,0.3297,91.0,0.49399474092539847,0.3150726448949302,14876.0
2.0,2.0,956.9965006255147,0.5604709233093021,16461.0,3.0,22209.0,0.3239625997606067,0.0703,33253.00522127461,0.054,28109.617134247383,0.9091,121.0,0.45219329000423886,0.2691029758059001,26286.0
2.0,2.0,1059.0858637671,0.7230782908124549,10539.0,3.0,18084.0,0.55,0.8077,43378.0,0.021,40788.568421,0.3333,57.0,0.5792079208,0.3940298507,31040.0
1.0,1.0,915.8707929305915,0.9788009225425858,1741.0,3.0,41733.0,0.642857142857,0.9375,33694.0,0.006,72226.340741,0.6095,105.0,0.6247086247,0.4696969697,29383.0
1.0,2.0,1019.3830912520577,0.6358610715223334,31913.0,3.0,15917.0,0.464520048603,0.0517,27661.0,0.035,33068.647321,0.8333,6.0,0.4137681159,0.3413775767,30447.4107074607
1.0,1.0,836.043486734814,0.9584455626705072,1518.0,3.0,43021.0,0.599423631124,0.8182,32890.0,0.012,48940.177966,0.7162,148.0,0.4741873805,0.2944664032,27642.0
1.0,3.0,1161.9242774656407,0.7094512360919936,12058.0,3.0,9483.0,0.7084496450396689,0.4167,33100.18649206488,0.035,61248.862069,0.6,10.0,0.5913043478,0.4862018239104935,27994.61971947334
2.0,2.0,1042.5914989116163,0.7429091980793372,3924.0,2.0,6751.08067444028,0.36098244188143735,0.0,25827.243752403287,0.04607029271011388,27144.09935088968,0.4091,22.0,0.4878496683131517,0.35035996087988525,9754.0
4.0,1.0,1154.0,0.01424082103504,5749.0,2.0,14931.990398607122,0.3356780936635487,-0.007453908355213867,51752.92227186024,0.031467754623636934,41720.38824122975,0.4633861777233872,5079.149157607579,0.6675530278179338,0.5125839170902865,37838.15466437087
1.0,3.0,1129.3576955403219,0.92857142857142,8227.0,3.0,1455.7553511607402,0.6544660583535888,0.1358,20586.89745117636,0.04616668451701341,40258.206841541396,0.325,80.0,0.47140690553397346,0.39697255974079637,18080.962983759513
1.0,3.0,1081.8453709478347,0.7268947507790513,1792.0,3.0,-888.218021814333,0.5395044159532676,0.0,19148.86837615489,0.05207737244630317,20447.873709556443,0.5882,17.0,0.41456154357609926,0.3052364131400882,12217.480624922944
1.0,3.0,1111.8943563775758,0.6355806721873876,17717.0,3.0,4373.570958641387,0.654020413310904,0.2564,33455.41050480002,0.03830253404927199,29675.863475220016,1.0,38.0,0.37896059881645383,0.3412137886257644,23642.011017274068
1.0,3.0,1092.894721036133,0.8135174658248034,9141.0,3.0,3260.0445683868747,0.6076779229273721,0.2043,19241.47704601709,0.05010309685666382,34956.50677027134,0.2381,63.0,0.4964555776877372,0.3674251678145206,16446.0
1.0,3.0,1176.232039371505,1.0,21913.0,2.0,251.0700267030188,0.6843019838352118,0.0,36345.80894178558,0.03101084201961879,43244.99210555304,1.0,243.0,0.3387747982332602,0.42445047487145826,15990.96249898983
0.0,3.0,1045.2685415393366,0.29891304347826,6256.0,2.0,3612.573945572047,0.38740739523533607,0.0,29567.873699995864,0.05412207763182218,11687.628561593854,0.6053,76.0,0.4561611884178451,0.2807104080350562,14712.85169950033
4.0,1.0,1278.1153466364256,0.95481927710843,48965.0,3.0,18122.86787205695,0.8306253452615906,0.0,49918.3881216102,0.009698458940339078,98265.23303298885,0.0209,191.0,0.7083641321926224,0.7510897484210248,58181.6677857944
3.0,1.0,1087.8693810272578,0.4881495740264392,24224.0,3.0,14944.912268426822,0.4677526344567646,0.0,44799.72003720379,0.024056462631235558,37734.49736659712,0.9371,143.0,0.49253783539260076,0.4139222447030456,35244.19829479697
1.0,3.0,1121.18297524899,0.6689903756828923,8868.0,1.0,2815.6884326054133,0.4621568243804144,0.0,34307.34450902956,0.045654685442667,34485.58320375331,0.5036,278.0,0.46236617419664466,0.4132379139146364,12835.899992055798
1.0,3.0,1122.91980808607,0.6504348684145076,14263.0,3.0,1494.9131400315964,0.6228179109836798,0.0,26333.29590237548,0.046152258686168096,30978.67856790556,0.5652,46.0,0.45225915480337603,0.3703231153891375,22122.545923844882
1.0,3.0,1135.3003477771142,0.7865114066306602,11502.0,3.0,10479.034383670805,0.7272296692832312,0.7143,33751.939394999514,0.03564958904055178,50168.0638365545,0.6207,29.0,0.4720412658948331,0.4206032335812073,33546.0
1.0,3.0,1106.064974755128,0.8019223162928886,9356.0,3.0,6041.018954725972,0.6490032349028099,0.413,24988.159514351486,0.044415920766945484,39720.6769738507,0.4286,35.0,0.4773512292032371,0.380471535940051,22750.0
3.0,1.0,963.057368325097,0.30884808013355,15255.0,3.0,15637.328135691278,0.2864828987570096,0.1382,35509.55402260549,0.03667655533723464,13241.745149511786,0.8828,239.0,0.48649042525095854,0.2724224769129675,18087.0
1.0,3.0,1187.4242082231435,0.7055263942157326,22150.0,3.0,13061.439526685062,0.8248636104117615,0.7568,42594.876308616294,0.027911353296094364,62694.72639794386,0.6429,42.0,0.5081197150041594,0.4967647700302883,45303.0
2.0,1.0,1019.3766250874058,0.5963291419851389,8554.0,2.0,13211.78592567132,0.26628381968407866,0.0,40152.25678815665,0.030071827903457214,23471.658821567602,0.981,105.0,0.4315656047929498,0.3216084890069077,16455.41400281206
1.0,3.0,1071.0436335007544,0.81531133747509,3757.0,3.0,3682.9770601408527,0.5784040377377302,0.3286,20536.947378286357,0.0488445483649425,28193.899497253762,0.5385,65.0,0.42968635939178906,0.31711872876065017,14837.0
1.0,3.0,1120.4878114915675,0.7287470163953578,5827.0,2.0,4334.309320441942,0.5440197603168839,0.1714,28375.658517344753,0.04746214931209866,38129.93238234677,0.3636,33.0,0.4890796231124732,0.4066613027829624,20803.0
1.0,3.0,1102.0100961180215,0.750484956292016,9109.0,3.0,3303.0994714445696,0.6112700845155417,0.1954,22993.3230001181,0.04780030784091488,32915.723423302145,0.4474,38.0,0.46377190363664206,0.36005881321826655,20105.0
1.0,3.0,1076.2627844618978,0.7353099108241261,230.0,3.0,-1205.103924765528,0.5285233335692994,0.0,18314.356452365835,0.052766521651268675,18914.761821234482,0.6,5.0,0.4079968843712667,0.29586672893242344,10910.68233821202
1.0,3.0,1145.4935305370482,0.6081644713061165,21131.0,3.0,2804.5681478127954,0.6686265944559373,0.0,30300.030126487312,0.042880064221756144,36748.3990174412,0.5538,65.0,0.472756673813594,0.4059944927216017,27567.310357126393
1.0,3.0,1123.0801835113962,0.9575582947429868,3695.0,3.0,6333.0,0.552631578947,0.5833,25984.107576402588,0.122,52632.26087,0.6923,13.0,0.3965517241,0.3278688525,13271.0
1.0,3.0,1070.1387278480925,0.838486275452665,1625.0,3.0,9500.0,0.638049450549,0.9425,27527.0,0.041,24737.406343,0.5058,955.0,0.3727945361,0.2214072263,36179.0
0.0,3.0,1030.271080608723,0.8878716209727111,6922.088912949658,3.0,9500.0,0.714358322745,0.6296779878148954,27831.0,0.035,24126.463911,0.482,361.0,0.3675361069,0.2426105153,17484.212534100603
1.0,3.0,1038.4714031143585,0.759457549949996,2867.0,3.0,3945.0,0.3876941025816836,0.0909,9705.91630526758,0.13,25716.034483,0.4444,18.0,0.4786324786,0.1219512195,14621.0
0.0,1.0,978.0752364728584,0.94095092024539,5566.268343442253,2.0,21500.0,0.338302172815,0.5890957209616602,32367.0,0.018,42942.389088,0.6618,68.0,0.4790967348,0.3041105434,13474.95307542858
0.0,1.0,1068.022459553876,0.9074554983415202,8232.0,3.0,24166.0,0.583057264553,0.7458,54224.0,0.012,64601.515897,0.7169,219.0,0.5069895157,0.4046875,17269.0
3.0,1.0,1026.8519185237074,0.8522883899695454,8751.0,2.0,13271.0,0.545222041386,0.6079,27427.0,0.039,28074.02412,0.6786,252.0,0.4053337057,0.2589161649,27799.0
0.0,1.0,1186.0,0.70263062189356,14196.337873931341,2.0,24250.0,0.513994910941,0.5706180600041463,48704.0,0.017,85369.125,0.7583,415.0,0.7554770318,0.7013401404,33311.429685772266
2.0,2.0,1091.6020067849063,0.7224951260580152,594.0,1.0,7746.056372044055,0.3287860857673581,0.0,33956.97349243947,0.034,37193.53910626215,0.3174,3280.0,0.5251738382082529,0.4276774146747328,11431.894720825381
0.0,3.0,1110.5092736492647,0.8244559661425648,9668.055781924346,3.0,7917.0,0.650727650728,0.7,23693.0,0.021,46572.145553,0.643,395.0,0.5201465201,0.33,24742.0
0.0,1.0,1093.498378284888,0.8127127328291897,13449.18450986952,3.0,24166.0,0.583057264553,0.7910598351868213,54224.0,0.012,64601.515897,0.8382,68.0,0.5069895157,0.4046875,30886.186097401427
0.0,1.0,1096.9744435003188,0.8442552706965866,14223.26696634553,3.0,24166.0,0.583057264553,0.7831720688831233,54224.0,0.012,64601.515897,0.5907046663664703,0.0,0.5069895157,0.4046875,32817.02006992475
1.0,3.0,1042.9635220405598,0.6574120244447195,18244.0,3.0,12416.0,0.527896995708,0.0,27102.0,0.031,34901.163158,0.7727,66.0,0.3960244648,0.2111416781,23921.60306061695
1.0,3.0,1130.7530918393218,0.6673320883623601,14631.0,3.0,1876.9320638516074,0.6341609820660206,0.0,25426.785552967878,0.04692152540792702,34812.42881048884,0.4167,12.0,0.4839788650396337,0.39242779951322415,23541.830444674197
1.0,3.0,1094.7470482143574,0.715331779627991,4872.0,3.0,-183.65169988884008,0.5635213965384447,0.0,20511.180523391697,0.05094828432873582,24398.21775360973,0.5263,76.0,0.4354890081267275,0.3289854617882409,15081.085808467382
1.0,3.0,1095.3954621791647,0.7360482457618229,3670.0,3.0,-196.05003881496668,0.56168122422605,0.0,19038.835041505605,0.052178047272253364,25838.12123325406,0.4255,47.0,0.4531865333503008,0.3367785342485572,14912.140519037188
3.0,1.0,1114.518727976506,1.0,11603.0,2.0,12907.022635323578,0.43664367954992467,0.0,35373.70955987989,0.027465553681110665,56589.128165835515,0.28,25.0,0.5631966949832334,0.5051658831910584,23014.13629811989
1.0,3.0,1071.2060658085004,0.7804680699302491,12789.0,3.0,7528.0,0.771084337349,0.5208,17383.0,0.033,36875.758065,0.4348,23.0,0.5581395349,0.25,24070.0
0.0,1.0,1109.6022525940814,0.99377593360995,6378.0,3.0,9500.0,0.586859688196,1.0,30974.0,0.026,35925.74188,0.543,186.0,0.4557692308,0.3,38403.0
2.0,2.0,1091.0102095738462,0.99377593360995,9305.0,3.0,9500.0,0.586859688196,0.6718,30974.0,0.026,35925.74188,0.5496,504.0,0.4557692308,0.3,28608.0
0.0,2.0,1137.3093995407064,0.849115711831203,11976.976536259406,3.0,14267.0,0.658704306913,0.6237433139525966,46983.0,0.027,56522.746058,0.5979042251200508,0.0,0.4342556597,0.4871115819,28258.246246347495
0.0,3.0,1130.3211766285958,0.7685952232022482,7476.814934382883,3.0,6332.0,0.576576576577,0.0,24851.0,0.035,51944.116776,0.3941,170.0,0.5113947129,0.3393708294,19198.864873461323
1.0,3.0,1178.9891409722886,0.8150910610536644,13553.0,3.0,7694.9304631816485,0.8692777399422225,0.6071,39314.03583512969,0.0,62136.146341,0.6392,97.0,0.5449438202,0.6594202899,20685.0
0.0,3.0,1013.2734867595346,0.9549443965057496,8604.258375633879,3.0,11979.0,0.527289546716,0.9412,27312.0,0.055,23582.460177,0.4578,83.0,0.3262711864,0.2478231748,21709.0
0.0,2.0,1085.9901285266606,0.7588373218736635,8212.919699832657,3.0,9500.0,0.628726287263,0.46835846396963754,39934.0,0.016,33886.792169,0.7222,36.0,0.4482758621,0.4149068323,19715.563218386596
0.0,1.0,1082.0,0.95270469997044,9219.280529636551,1.0,25000.0,0.2837922403,0.5321813742827158,36985.0,0.026,54335.659331,0.19785200807511583,3317.3724971258052,0.6101542878,0.3498531898,22557.9108982397
0.0,1.0,1143.8302393163935,0.86360587857934,10126.7091390757,1.0,19500.0,0.492382068561,0.4245987316390326,54245.0,0.015,74432.335342,0.24473187851770994,-820.2719256135606,0.6186820795,0.5848558828,23082.07382502612
0.0,3.0,914.4588345250911,0.8971307799327863,5710.004695585509,3.0,16500.0,0.391304347826,0.6711623811764075,17937.0,0.0,18581.565217,0.6319845097775397,-3997.3431761223183,0.3815789474,0.3706896552,14265.984302224533
0.0,1.0,1183.0,0.54136363636363,18932.748138493418,2.0,26500.0,0.586021505376,0.5204099862129329,47243.0,0.01,90168.721746,0.1611976680330376,-2869.6872245068225,0.7945205479,0.7277023036,44370.39910321728
0.0,3.0,1082.224070579437,0.9558505359234775,6540.832453593836,3.0,6365.0,0.552486187845,0.5114328125204172,19457.0,0.05,42368.809859,0.5372269198969528,-1937.021460494565,0.3911564626,0.3684210526,16988.15279166981
0.0,2.0,1017.0666015703689,0.8142984593569569,2089.6624865610875,1.0,8301.784557289124,0.3528757299996792,0.12710790535764382,30097.0,0.09,23402.971537,0.3544248754362169,-1108.9897203600267,0.4496221662,0.5,5708.883304548464
0.0,1.0,1121.6962086421659,1.0,9080.152104074003,3.0,12878.0,0.483333333333,0.537624409413343,61974.0,0.007,41266.535714,0.3615851935735972,-850.1874114382517,0.6807017544,0.4181818182,20077.93584366687
